2013 21/8 23:00	120.511	121.320	120.532	0.652%	0.986	1.243	-0.256	0.076
2013 21/8 21:00	121.501	121.500	120.534	0.798%	1.127	1.307	-0.180	0.035
2013 21/8 19:00	122.000	121.500	120.438	0.878%	1.206	1.352	-0.145	0.006
2013 21/8 17:00	121.600	121.389	120.282	0.917%	1.248	1.388	-0.140	0.034
2013 21/8 15:00	121.280	121.342	120.150	0.988%	1.317	1.423	-0.105	0.069
2013 21/8 13:00	122.050	121.356	120.037	1.093%	1.413	1.449	-0.036	0.028
2013 21/8 11:00	123.402	121.202	119.835	1.134%	1.450	1.458	-0.009	0.091
2013 21/8 09:00	121.200	120.713	119.479	1.028%	1.360	1.460	-0.100	0.027
2013 21/8 07:00	122.389	120.604	119.307	1.082%	1.412	1.485	-0.073	0.074
2013 21/8 05:00	121.420	120.208	118.998	1.011%	1.357	1.504	-0.147	0.046
2013 21/8 03:00	119.600	119.939	118.756	0.991%	1.348	1.540	-0.192	0.075
2013 21/8 01:00	120.260	120.014	118.672	1.125%	1.471	1.588	-0.117	0.051
2013 20/8 23:00	120.470	119.959	118.513	1.213%	1.551	1.618	-0.066	0.045
2013 20/8 21:00	120.140	119.846	118.317	1.284%	1.613	1.634	-0.021	0.077
2013 20/8 19:00	120.800	119.780	118.135	1.383%	1.696	1.640	0.056	0.038
2013 20/8 17:00	121.000	119.554	117.868	1.420%	1.720	1.626	0.094	0.012
2013 20/8 15:00	122.999	119.232	117.555	1.416%	1.708	1.602	0.106	0.187
2013 20/8 13:00	119.000	118.395	117.011	1.176%	1.495	1.575	-0.081	0.029
2013 20/8 11:00	118.850	118.261	116.812	1.233%	1.544	1.596	-0.052	0.040
2013 20/8 09:00	119.000	118.130	116.608	1.296%	1.596	1.609	-0.012	0.028
2013 20/8 07:00	118.075	117.937	116.369	1.338%	1.627	1.612	0.016	0.100
2013 20/8 05:00	119.500	117.906	116.198	1.459%	1.723	1.608	0.115	0.001
2013 20/8 03:00	117.001	117.552	115.868	1.442%	1.696	1.579	0.117	0.187
2013 20/8 01:00	118.261	117.674	115.755	1.644%	1.853	1.550	0.303	0.140
2013 19/8 23:00	118.390	117.543	115.504	1.750%	1.917	1.474	0.443	0.153
2013 19/8 21:00	118.820	117.355	115.216	1.840%	1.959	1.363	0.596	0.136
2013 19/8 19:00	121.390	117.030	114.855	1.875%	1.946	1.214	0.732	0.090
2013 19/8 17:00	122.895	116.061	114.202	1.615%	1.673	1.031	0.642	0.352
2013 19/8 15:00	118.865	114.542	113.333	1.062%	1.161	0.871	0.290	0.246
2013 19/8 13:00	115.500	113.582	112.780	0.709%	0.842	0.798	0.044	0.108
2013 19/8 11:00	112.100	113.155	112.507	0.574%	0.724	0.787	-0.063	0.128
2013 19/8 09:00	113.395	113.390	112.548	0.745%	0.868	0.803	0.065	0.071
2013 19/8 07:00	113.812	113.389	112.464	0.819%	0.923	0.787	0.136	0.053
2013 19/8 05:00	114.170	113.295	112.329	0.856%	0.942	0.753	0.189	0.025
2013 19/8 03:00	114.500	113.100	112.145	0.848%	0.920	0.706	0.214	0.018
2013 19/8 01:00	114.000	112.789	111.909	0.783%	0.848	0.652	0.195	0.011
2013 18/8 23:00	113.219	112.520	111.700	0.731%	0.788	0.603	0.185	0.029
2013 18/8 21:00	113.750	112.365	111.548	0.729%	0.771	0.557	0.214	0.028
2013 18/8 19:00	112.918	112.057	111.328	0.653%	0.690	0.504	0.186	0.008
2013 18/8 17:00	112.001	111.865	111.169	0.625%	0.652	0.457	0.194	0.073
2013 18/8 15:00	112.100	111.835	111.086	0.673%	0.677	0.409	0.268	0.080
2013 18/8 13:00	112.361	111.776	110.984	0.711%	0.689	0.342	0.348	0.069
2013 18/8 11:00	113.190	111.646	110.846	0.719%	0.672	0.255	0.417	0.004
2013 18/8 09:00	112.760	111.303	110.612	0.623%	0.563	0.150	0.413	0.005
2013 18/8 07:00	112.750	110.979	110.397	0.526%	0.455	0.047	0.408	0.042
2013 18/8 05:00	112.900	110.586	110.162	0.384%	0.311	-0.055	0.366	0.111
2013 18/8 03:00	112.000	110.072	109.888	0.167%	0.108	-0.147	0.255	0.115
2013 18/8 01:00	111.974	109.643	109.677	-0.031%	-0.070	-0.210	0.140	0.190
2013 17/8 23:00	109.114	109.125	109.447	-0.294%	-0.295	-0.245	-0.049	0.029
2013 17/8 21:00	109.000	109.128	109.480	-0.323%	-0.311	-0.233	-0.078	0.025
2013 17/8 19:00	108.900	109.156	109.529	-0.340%	-0.317	-0.213	-0.104	0.020
2013 17/8 17:00	109.020	109.213	109.591	-0.346%	-0.311	-0.187	-0.123	0.029
2013 17/8 15:00	109.000	109.256	109.649	-0.358%	-0.309	-0.157	-0.153	0.030
2013 17/8 13:00	108.515	109.313	109.713	-0.365%	-0.301	-0.118	-0.183	0.014
2013 17/8 11:00	108.610	109.491	109.833	-0.312%	-0.241	-0.073	-0.168	0.029
2013 17/8 09:00	108.995	109.686	109.956	-0.245%	-0.170	-0.031	-0.139	0.022
2013 17/8 07:00	109.995	109.840	110.052	-0.193%	-0.113	0.004	-0.117	0.047
2013 17/8 05:00	109.440	109.805	110.057	-0.229%	-0.131	0.033	-0.164	0.011
2013 17/8 03:00	108.920	109.887	110.119	-0.211%	-0.101	0.075	-0.175	0.044
2013 17/8 01:00	110.131	110.101	110.239	-0.125%	-0.012	0.118	-0.131	0.032
